GENOA	GENOA	NNP	REPORT	LOCATION	O
the	the	DT	NEWS	NARRATIVE	O
Pacifists	Pacifists	NNPS	NEWS	NARRATIVE	O
were	be	VBD	NEWS	NARRATIVE	O
pressed	press	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
back	back	RB	NEWS	NARRATIVE	O
to	to	TO	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
edge	edge	NN	NEWS	NARRATIVE	O
of	of	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
plaza	plaza	NN	NEWS	NARRATIVE	O
,	,	,	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
police	police	NN	NEWS	NARRATIVE	O
forming	form	VBG	NEWS	NARRATIVE	B-EVENT_MENTION
lines	line	NNS	NEWS	NARRATIVE	O
to	to	TO	NEWS	NARRATIVE	O
keep	keep	VB	NEWS	NARRATIVE	B-EVENT_MENTION
them	they	PRP	NEWS	NARRATIVE	O
there	there	EX	NEWS	NARRATIVE	O
.	.	.	NEWS	NARRATIVE	O

About	about	IN	NEWS	NARRATIVE	O
this	this	DT	NEWS	NARRATIVE	O
time	time	NN	NEWS	NARRATIVE	O
"	``	``	NEWS	NARRATIVE	O
Pilgrims	Pilgrims	NNPS	NEWS	NARRATIVE	O
of	of	IN	NEWS	NARRATIVE	O
Patriotism	Patriotism	NNP	NEWS	NARRATIVE	O
"	''	''	NEWS	NARRATIVE	O
and	and	CC	NEWS	NARRATIVE	O
other	other	JJ	NEWS	NARRATIVE	O
anti-Pacifists	anti-pacifist	NNS	NEWS	NARRATIVE	O
made	make	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
their	they	PRP$	NEWS	NARRATIVE	O
appearance	appearance	NN	NEWS	NARRATIVE	I-EVENT_MENTION
.	.	.	NEWS	NARRATIVE	O

Heated	heated	JJ	NEWS	NARRATIVE	B-EVENT_MENTION
arguments	argument	NNS	NEWS	NARRATIVE	B-EVENT_MENTION
started	start	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
immediately	immediately	RB	NEWS	NARRATIVE	O
and	and	CC	NEWS	NARRATIVE	O
at	at	IN	NEWS	NARRATIVE	O
least	least	JJS	NEWS	NARRATIVE	O
two	two	CD	NEWS	NARRATIVE	O
fist	fist	NN	NEWS	NARRATIVE	O
fights	fight	NNS	NEWS	NARRATIVE	B-EVENT_MENTION
were	be	VBD	NEWS	NARRATIVE	O
launched	launch	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
.	.	.	NEWS	NARRATIVE	O

The	the	DT	NEWS	NARRATIVE	O
belligerents	belligerent	NNS	NEWS	NARRATIVE	O
were	be	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
very	very	RB	NEWS	NARRATIVE	O
quickly	quickly	RB	NEWS	NARRATIVE	I-EVENT_MENTION
then	then	RB	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
anti-Pacifists	anti-pacifists	JJ	NEWS	NARRATIVE	O
grouped	group	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
themselves	themselves	PRP	NEWS	NARRATIVE	O
about	about	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
crowd	crowd	NN	NEWS	NARRATIVE	O
and	and	CC	NEWS	NARRATIVE	O
jeered	jeer	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
and	and	CC	NEWS	NARRATIVE	O
hooted	hoot	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
.	.	.	NEWS	NARRATIVE	O

They	they	PRP	NEWS	NARRATIVE	O
applauded	applaud	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
the	the	DT	NEWS	NARRATIVE	O
police	police	NN	NEWS	NARRATIVE	O
every	every	DT	NEWS	NARRATIVE	O
time	time	NN	NEWS	NARRATIVE	O
one	one	CD	NEWS	NARRATIVE	O
o	o	NN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
Pacifists	Pacifists	NNPS	NEWS	NARRATIVE	O
was	be	VBD	NEWS	NARRATIVE	O
required	require	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
to	to	TO	NEWS	NARRATIVE	O
go	go	VB	NEWS	NARRATIVE	B-EVENT_MENTION
back	back	RB	NEWS	NARRATIVE	I-EVENT_MENTION
of	of	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
lines	line	NNS	NEWS	NARRATIVE	O
.	.	.	NEWS	NARRATIVE	O

After	after	IN	NEWS	NARRATIVE	O
an	a	DT	NEWS	NARRATIVE	O
hour	hour	NN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
Uacifists	Uacifists	NNPS	NEWS	NARRATIVE	O
assembled	assemble	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
at	at	IN	NEWS	NARRATIVE	O
Convention	Convention	NNP	NEWS	NARRATIVE	O
hall	hall	NN	NEWS	NARRATIVE	O
for	for	IN	NEWS	NARRATIVE	O
a	a	DT	NEWS	NARRATIVE	O
business	business	NN	NEWS	NARRATIVE	B-EVENT_MENTION
meeting	meeting	NN	NEWS	NARRATIVE	I-EVENT_MENTION
.	.	.	NEWS	NARRATIVE	O

The	the	DT	NEWS	DESCRIPTIVE	O
convention	convention	NN	NEWS	DESCRIPTIVE	B-EVENT_MENTION
hall	hall	NN	NEWS	DESCRIPTIVE	O
adjoins	adjoin	VBZ	NEWS	DESCRIPTIVE	B-EVENT_MENTION
a	a	DT	NEWS	DESCRIPTIVE	O
national	national	JJ	NEWS	DESCRIPTIVE	O
guard	guard	NN	NEWS	DESCRIPTIVE	O
armory	armory	NN	NEWS	DESCRIPTIVE	O
,	,	,	NEWS	DESCRIPTIVE	O
and	and	CC	NEWS	NARRATIVE	O
guardsmen	guardsmen	NN	NEWS	NARRATIVE	O
booed	boo	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
,	,	,	NEWS	NARRATIVE	O
hooted	hoot	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
,	,	,	NEWS	NARRATIVE	O
jeered	jeer	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
as	as	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
Pacifists	Pacifists	NNPS	NEWS	NARRATIVE	O
passed	pass	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
.	.	.	NEWS	NARRATIVE	O

The	the	DT	NEWS	NARRATIVE	O
police	police	NN	NEWS	NARRATIVE	O
arrived	arrive	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
in	in	IN	NEWS	NARRATIVE	O
time	time	NN	NEWS	NARRATIVE	O
to	to	TO	NEWS	NARRATIVE	O
prevent	prevent	VB	NEWS	NARRATIVE	B-EVENT_MENTION
hostilities	hostility	NNS	NEWS	NARRATIVE	B-EVENT_MENTION
.	.	.	NEWS	NARRATIVE	O

The	the	DT	NEWS	NARRATIVE	O
meeting	meeting	NN	NEWS	NARRATIVE	B-EVENT_MENTION
in	in	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
hall	hall	NN	NEWS	NARRATIVE	O
was	be	VBD	NEWS	NARRATIVE	O
interrupted	interrupt	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
by	by	IN	NEWS	NARRATIVE	O
word	word	NN	NEWS	NARRATIVE	O
that	that	IN	NEWS	NARRATIVE	O
President	President	NNP	NEWS	NARRATIVE	O
Wilson	Wilson	NNP	NEWS	NARRATIVE	O
was	be	VBD	NEWS	NARRATIVE	O
to	to	TO	NEWS	NARRATIVE	O
address	address	VB	NEWS	NARRATIVE	B-EVENT_MENTION
the	the	DT	NEWS	NARRATIVE	O
congress	congress	NN	NEWS	NARRATIVE	O
shortly	shortly	RB	NEWS	NARRATIVE	O
but	but	CC	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
crowd	crowd	NN	NEWS	NARRATIVE	O
made	make	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
for	for	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
Capitol	Capitol	NNP	NEWS	NARRATIVE	O
again	again	RB	NEWS	NARRATIVE	O
.	.	.	NEWS	NARRATIVE	O

This	this	DT	NEWS	NARRATIVE	O
time	time	NN	NEWS	NARRATIVE	O
they	they	PRP	NEWS	NARRATIVE	O
let	let	VBP	NEWS	NARRATIVE	B-EVENT_MENTION
it	it	PRP	NEWS	NARRATIVE	O
be	be	VB	NEWS	NARRATIVE	O
known	know	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
that	that	IN	NEWS	NARRATIVE	O
they	they	PRP	NEWS	NARRATIVE	O
were	be	VBD	NEWS	NARRATIVE	O
not	not	RB	NEWS	NARRATIVE	O
going	go	VBG	NEWS	NARRATIVE	O
to	to	TO	NEWS	NARRATIVE	O
demonstrate	demonstrate	VB	NEWS	NARRATIVE	B-EVENT_MENTION
,	,	,	NEWS	NARRATIVE	O
so	so	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
police	police	NN	NEWS	NARRATIVE	O
allowed	allow	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
them	they	PRP	NEWS	NARRATIVE	O
to	to	TO	NEWS	NARRATIVE	O
stand	stand	VB	NEWS	NARRATIVE	B-EVENT_MENTION
on	on	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
steps	step	NNS	NEWS	NARRATIVE	O
at	at	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
house	house	NN	NEWS	NARRATIVE	O
side	side	NN	NEWS	NARRATIVE	O
.	.	.	NEWS	NARRATIVE	O

There	there	EX	NEWS	NARRATIVE	O
they	they	PRP	NEWS	NARRATIVE	O
remained	remain	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
until	until	IN	NEWS	NARRATIVE	O
it	it	PRP	NEWS	NARRATIVE	O
was	be	VBD	NEWS	NARRATIVE	O
announced	announce	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
that	that	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
President	President	NNP	NEWS	NARRATIVE	O
would	would	MD	NEWS	NARRATIVE	O
not	not	RB	NEWS	NARRATIVE	O
appear	appear	VB	NEWS	NARRATIVE	B-EVENT_MENTION
until	until	IN	NEWS	NARRATIVE	O
8	8	CD	NEWS	NARRATIVE	O
o'clock	o'clock	RB	NEWS	NARRATIVE	O
.	.	.	NEWS	NARRATIVE	O

Arrangements	arrangement	NNS	NEWS	NARRATIVE	B-EVENT_MENTION
were	be	VBD	NEWS	NARRATIVE	O
made	make	VBN	NEWS	NARRATIVE	I-EVENT_MENTION
quickly	quickly	RB	NEWS	NARRATIVE	O
for	for	IN	NEWS	NARRATIVE	O
holding	hold	VBG	NEWS	NARRATIVE	B-EVENT_MENTION
at	at	IN	NEWS	NARRATIVE	O
once	once	RB	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
mass	mass	NN	NEWS	NARRATIVE	B-EVENT_MENTION
meeting	meeting	NN	NEWS	NARRATIVE	I-EVENT_MENTION
that	that	WDT	NEWS	NARRATIVE	O
had	have	VBD	NEWS	NARRATIVE	O
been	be	VBN	NEWS	NARRATIVE	O
scheduled	schedule	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
for	for	IN	NEWS	NARRATIVE	O
tonight	tonight	NN	NEWS	NARRATIVE	O
,	,	,	NEWS	NARRATIVE	O
so	so	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
delegates	delegate	NNS	NEWS	NARRATIVE	O
congregated	congregate	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
about	about	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
capitol	capitol	NNP	NEWS	NARRATIVE	O
when	when	WRB	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
President	President	NNP	NEWS	NARRATIVE	O
arrived	arrive	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
.	.	.	NEWS	NARRATIVE	O

Speakers	speaker	NNS	NEWS	NARRATIVE	O
at	at	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
meeting	meeting	NN	NEWS	NARRATIVE	B-EVENT_MENTION
urged	urge	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
the	the	DT	NEWS	NARRATIVE	O
maintenance	maintenance	NN	NEWS	NARRATIVE	B-EVENT_MENTION
of	of	IN	NEWS	NARRATIVE	O
peace	peace	NN	NEWS	NARRATIVE	B-EVENT_MENTION
.	.	.	NEWS	NARRATIVE	O

The	the	DT	NEWS	NARRATIVE	O
plans	plan	NNS	NEWS	NARRATIVE	O
of	of	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
Pacifists	Pacifists	NNPS	NEWS	NARRATIVE	O
were	be	VBD	NEWS	NARRATIVE	O
so	so	RB	NEWS	NARRATIVE	O
delayed	delay	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
that	that	IN	NEWS	NARRATIVE	O
their	they	PRP$	NEWS	NARRATIVE	O
mass	mass	NN	NEWS	NARRATIVE	B-EVENT_MENTION
meeting	meeting	NN	NEWS	NARRATIVE	I-EVENT_MENTION
was	be	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
not	not	RB	NEWS	NARRATIVE	O
in	in	IN	NEWS	NARRATIVE	I-EVENT_MENTION
progress	progress	NN	NEWS	NARRATIVE	I-EVENT_MENTION
until	until	IN	NEWS	NARRATIVE	O
just	just	RB	NEWS	NARRATIVE	O
before	before	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
President	President	NNP	NEWS	NARRATIVE	O
went	go	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
to	to	TO	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
Capitol	Capitol	NNP	NEWS	NARRATIVE	O
.	.	.	NEWS	NARRATIVE	O

Several	several	JJ	NEWS	NARRATIVE	O
thousand	thousand	CD	NEWS	NARRATIVE	O
persons	person	NNS	NEWS	NARRATIVE	O
gathered	gather	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
in	in	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
hall	hall	NN	NEWS	NARRATIVE	O
.	.	.	NEWS	NARRATIVE	O

Disorder	disorder	NN	NEWS	NARRATIVE	B-EVENT_MENTION
threatened	threaten	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
on	on	IN	NEWS	NARRATIVE	O
several	several	JJ	NEWS	NARRATIVE	O
occasions	occasion	NNS	NEWS	NARRATIVE	B-EVENT_MENTION
,	,	,	NEWS	NARRATIVE	O
but	but	CC	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
police	police	NN	NEWS	NARRATIVE	O
,	,	,	NEWS	NARRATIVE	O
reinforced	reinforce	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
by	by	IN	NEWS	NARRATIVE	O
armed	armed	JJ	NEWS	NARRATIVE	B-EVENT_MENTION
national	national	JJ	NEWS	NARRATIVE	O
guardsmen	guardsman	NNS	NEWS	NARRATIVE	O
managed	manage	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
to	to	TO	NEWS	NARRATIVE	O
hold	hold	VB	NEWS	NARRATIVE	B-EVENT_MENTION
the	the	DT	NEWS	NARRATIVE	O
jeering	jeer	VBG	NEWS	NARRATIVE	B-EVENT_MENTION
crowd	crowd	NN	NEWS	NARRATIVE	O
in	in	IN	NEWS	NARRATIVE	O
check	check	NN	NEWS	NARRATIVE	O
.	.	.	NEWS	NARRATIVE	O

The	the	DT	NEWS	NARRATIVE	O
meeting	meeting	NN	NEWS	NARRATIVE	B-EVENT_MENTION
adopted	adopt	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
a	a	DT	NEWS	NARRATIVE	O
set	set	NN	NEWS	NARRATIVE	O
of	of	IN	NEWS	NARRATIVE	O
resolutions	resolution	NNS	NEWS	NARRATIVE	O
,	,	,	NEWS	NARRATIVE	O
protesting	protest	VBG	NEWS	NARRATIVE	B-EVENT_MENTION
vigorously	vigorously	RB	NEWS	NARRATIVE	O
against	against	IN	NEWS	NARRATIVE	O
war	war	NN	NEWS	NARRATIVE	B-EVENT_MENTION
and	and	CC	NEWS	NARRATIVE	O
urging	urge	VBG	NEWS	NARRATIVE	B-EVENT_MENTION
the	the	DT	NEWS	NARRATIVE	O
appointment	appointment	NN	NEWS	NARRATIVE	B-EVENT_MENTION
of	of	IN	NEWS	NARRATIVE	O
a	a	DT	NEWS	NARRATIVE	O
joint	joint	JJ	NEWS	NARRATIVE	B-EVENT_MENTION
high	high	JJ	NEWS	NARRATIVE	O
commission	commission	NN	NEWS	NARRATIVE	O
to	to	TO	NEWS	NARRATIVE	O
settle	settle	VB	NEWS	NARRATIVE	B-EVENT_MENTION
the	the	DT	NEWS	NARRATIVE	O
issues	issue	NNS	NEWS	NARRATIVE	O
with	with	IN	NEWS	NARRATIVE	O
Germany	Germany	NNP	NEWS	NARRATIVE	O
.	.	.	NEWS	NARRATIVE	O

Free	Free	NNP	NEWS	NONE	O
For	for	IN	NEWS	NONE	O
All	all	DT	NEWS	NONE	O

A	a	DT	NEWS	NARRATIVE	O
portion	portion	NN	NEWS	NARRATIVE	O
of	of	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
crowd	crowd	NN	NEWS	NARRATIVE	O
discouraged	discourage	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
at	at	IN	NEWS	NARRATIVE	O
Concention	Concention	NNP	NEWS	NARRATIVE	O
hall	hall	NN	NEWS	NARRATIVE	O
by	by	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
police	police	NN	NEWS	NARRATIVE	O
marched	march	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
to	to	TO	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
headquarters	headquarters	NN	NEWS	NARRATIVE	O
of	of	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
Emergency	Emergency	NNP	NEWS	NARRATIVE	O
Peace	Peace	NNP	NEWS	NARRATIVE	B-EVENT_MENTION
Federation	Federation	NNP	NEWS	NARRATIVE	O
later	later	RB	NEWS	NARRATIVE	O
in	in	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
night	night	NN	NEWS	NARRATIVE	O
and	and	CC	NEWS	NARRATIVE	O
adjourned	adjourn	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
after	after	IN	NEWS	NARRATIVE	O
threatening	threaten	VBG	NEWS	NARRATIVE	B-EVENT_MENTION
to	to	TO	NEWS	NARRATIVE	O
wreck	wreck	VB	NEWS	NARRATIVE	B-EVENT_MENTION
the	the	DT	NEWS	NARRATIVE	O
place	place	NN	NEWS	NARRATIVE	O
if	if	IN	NEWS	NARRATIVE	O
signs	sign	NNS	NEWS	NARRATIVE	B-EVENT_MENTION
to	to	TO	NEWS	NARRATIVE	O
banish	banish	VB	NEWS	NARRATIVE	B-EVENT_MENTION
them	they	PRP	NEWS	NARRATIVE	O
were	be	VBD	NEWS	NARRATIVE	O
not	not	RB	NEWS	NARRATIVE	O
removed	remove	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
,	,	,	NEWS	NARRATIVE	O
started	start	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
a	a	DT	NEWS	NARRATIVE	O
free	free	JJ	NEWS	NARRATIVE	O
for	for	IN	NEWS	NARRATIVE	O
all	all	DT	NEWS	NARRATIVE	O
fight	fight	NN	NEWS	NARRATIVE	B-EVENT_MENTION
.	.	.	NEWS	NARRATIVE	O

It	it	PRP	NEWS	NARRATIVE	O
was	be	VBD	NEWS	NARRATIVE	O
stopped	stop	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
quickly	quickly	RB	NEWS	NARRATIVE	O
by	by	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
police	police	NN	NEWS	NARRATIVE	O
.	.	.	NEWS	NARRATIVE	O

As	as	RB	NEWS	NARRATIVE	O
soon	soon	RB	NEWS	NARRATIVE	O
as	as	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
Pacifists	Pacifists	NNPS	NEWS	NARRATIVE	O
began	begin	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
to	to	TO	NEWS	NARRATIVE	O
arrive	arrive	VB	NEWS	NARRATIVE	B-EVENT_MENTION
today	today	NN	NEWS	NARRATIVE	O
they	they	PRP	NEWS	NARRATIVE	O
were	be	VBD	NEWS	NARRATIVE	O
sent	send	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
to	to	TO	NEWS	NARRATIVE	O
Capitol	Capitol	NNP	NEWS	NARRATIVE	O
hill	hill	NN	NEWS	NARRATIVE	O
by	by	IN	NEWS	NARRATIVE	O
their	they	PRP$	NEWS	NARRATIVE	O
senators	senator	NNS	NEWS	NARRATIVE	O
and	and	CC	NEWS	NARRATIVE	O
told	tell	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
to	to	TO	NEWS	NARRATIVE	O
see	see	VB	NEWS	NARRATIVE	B-EVENT_MENTION
the	the	DT	NEWS	NARRATIVE	O
senators	senator	NNS	NEWS	NARRATIVE	O
and	and	CC	NEWS	NARRATIVE	O
representatives	representative	NNS	NEWS	NARRATIVE	O
from	from	IN	NEWS	NARRATIVE	O
their	they	PRP$	NEWS	NARRATIVE	O
home	home	NN	NEWS	NARRATIVE	O
states	state	NNS	NEWS	NARRATIVE	O
.	.	.	NEWS	NARRATIVE	O

The	the	DT	NEWS	NARRATIVE	O
Capitol	Capitol	NNP	NEWS	NARRATIVE	O
and	and	CC	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
house	house	NN	NEWS	NARRATIVE	O
and	and	CC	NEWS	NARRATIVE	O
senate	senate	NN	NEWS	NARRATIVE	O
official	official	JJ	NEWS	NARRATIVE	O
buildings	building	NNS	NEWS	NARRATIVE	O
literally	literally	RB	NEWS	NARRATIVE	O
swarmed	swarm	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
with	with	IN	NEWS	NARRATIVE	O
them	they	PRP	NEWS	NARRATIVE	O
for	for	IN	NEWS	NARRATIVE	O
several	several	JJ	NEWS	NARRATIVE	O
hours	hour	NNS	NEWS	NARRATIVE	O
.	.	.	NEWS	NARRATIVE	O

It	it	PRP	NEWS	NARRATIVE	O
was	be	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
during	during	IN	NEWS	NARRATIVE	O
this	this	DT	NEWS	NARRATIVE	O
period	period	NN	NEWS	NARRATIVE	O
that	that	WDT	NEWS	NARRATIVE	O
Bannwart	Bannwart	NNP	NEWS	NARRATIVE	O
and	and	CC	NEWS	NARRATIVE	O
several	several	JJ	NEWS	NARRATIVE	O
associates	associate	NNS	NEWS	NARRATIVE	O
called	call	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
at	at	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
office	office	NN	NEWS	NARRATIVE	O
of	of	IN	NEWS	NARRATIVE	O
Senator	Senator	NNP	NEWS	NARRATIVE	O
Lodge	Lodge	NNP	NEWS	NARRATIVE	O
.	.	.	NEWS	NARRATIVE	O

Pacifist	Pacifist	NNP	NEWS	NONE	O
Struck	Struck	NNP	NEWS	NONE	B-EVENT_MENTION

Senator	Senator	NNP	NEWS	NARRATIVE	O
Lodge	Lodge	NNP	NEWS	NARRATIVE	O
,	,	,	NEWS	NARRATIVE	O
Senator	Senator	NNP	NEWS	NARRATIVE	O
Weeks	Weeks	NNP	NEWS	NARRATIVE	O
and	and	CC	NEWS	NARRATIVE	O
others	other	NNS	NEWS	NARRATIVE	O
who	who	WP	NEWS	NARRATIVE	O
saw	see	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
the	the	DT	NEWS	NARRATIVE	O
encounter	encounter	NN	NEWS	NARRATIVE	B-EVENT_MENTION
say	say	VBP	NEWS	NARRATIVE	B-EVENT_MENTION
Bannwart	Bannwart	NNP	NEWS	NARRATIVE	O
struck	strike	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
first	first	RB	NEWS	NARRATIVE	O
at	at	IN	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
conclusion	conclusion	NN	NEWS	NARRATIVE	B-EVENT_MENTION
of	of	IN	NEWS	NARRATIVE	O
a	a	DT	NEWS	NARRATIVE	O
volley	volley	NN	NEWS	NARRATIVE	B-EVENT_MENTION
of	of	IN	NEWS	NARRATIVE	O
remarks	remark	NNS	NEWS	NARRATIVE	O
in	in	IN	NEWS	ARGUMENTATIVE	O
which	which	WDT	NEWS	ARGUMENTATIVE	O
he	he	PRP	NEWS	ARGUMENTATIVE	O
called	call	VBD	NEWS	ARGUMENTATIVE	B-EVENT_MENTION
the	the	DT	NEWS	ARGUMENTATIVE	O
senator	senator	NN	NEWS	ARGUMENTATIVE	O
a	a	DT	NEWS	ARGUMENTATIVE	O
"	``	``	NEWS	ARGUMENTATIVE	O
damned	damned	RB	NEWS	ARGUMENTATIVE	O
coward	coward	NN	NEWS	ARGUMENTATIVE	O
,	,	,	NEWS	ARGUMENTATIVE	O
"	''	''	NEWS	ARGUMENTATIVE	O
and	and	CC	NEWS	NARRATIVE	O
the	the	DT	NEWS	NARRATIVE	O
senator	senator	NN	NEWS	NARRATIVE	O
replied	reply	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
:	:	:	NEWS	NARRATIVE	O

"	``	``	NEWS	ARGUMENTATIVE	O
You	you	PRP	NEWS	ARGUMENTATIVE	O
are	be	VBP	NEWS	ARGUMENTATIVE	B-EVENT_MENTION
a	a	DT	NEWS	ARGUMENTATIVE	I-EVENT_MENTION
liar	liar	NN	NEWS	ARGUMENTATIVE	I-EVENT_MENTION
.	.	.	NEWS	ARGUMENTATIVE	O
"	''	''	NEWS	ARGUMENTATIVE	O

Bannwart	Bannwart	NNP	NEWS	NARRATIVE	O
tonight	tonight	RB	NEWS	NARRATIVE	O
denied	deny	VBD	NEWS	NARRATIVE	B-EVENT_MENTION
emphatically	emphatically	RB	NEWS	NARRATIVE	O
that	that	IN	NEWS	NARRATIVE	O
he	he	PRP	NEWS	NARRATIVE	O
had	have	VBD	NEWS	NARRATIVE	O
hit	hit	VBN	NEWS	NARRATIVE	B-EVENT_MENTION
Senator	Senator	NNP	NEWS	NARRATIVE	O
Lodge	Lodge	NNP	NEWS	NARRATIVE	O
first	first	RB	NEWS	NARRATIVE	O
,	,	,	NEWS	NARRATIVE	O
saying	say	VBG	NEWS	NARRATIVE	B-EVENT_MENTION
:	:	:	NEWS	NARRATIVE	O
